text,label
"Ach so.."" „Gegen die Verallgemeinerung sind wir quasi machtlos.“ Wenn es aber heissen würde ""All Muslim are bastards"" wäre man wahrscheinlich nicht machtlos! Bei ""All Nazis are bastards""  wäre man dann wieder machtlos! ",1
Dann kann Deutschland ja bald mit ihren Freunden in der Gruppe C spielen. Würde zu der allgemeinen Entwicklung in Deutschland passen.,0
Das ist sehr gute Lösung für die Flüchtlinge und Obdachlose. Ich habe gesehen das Flüchtlingsheim in Bergisch Gladbach von der Firma SLC Raumcontainer GmbH. Sehr beeindruckend! https://www.slc-raumcontainer.de/wohncontainer,1
"Wer Zeit und Nerven hat -einfach mal Sozialindustrie oder Armutsindustrie googeln.Diese Verbände setzen mehr um als die deutsche Autoindustrie, und sind noch als gemeinnützig anerkannt ( ! ) Caritas, AWO, Lebenshilfe, DRK, Arbeiter Samariter Bund und wie sie alle heissen... die zocken komplett ab und machen sich die Taschen voll.",1
"Ich kann die Leute ja verstehen.  Bei uns ist es mittlerweile durch den Klimawandel so heiß und trocken, da braucht man mal eine Abkühlung in Malle, der Türkei oder Griechenland. Ausserdem entlastet das unser Land klimatechnisch doch enom, denn im Urlaub belaste ich da die Klimabilanz !",0
"Man hoere und staune: ""Unser"" aller MP ist erstaunt! Dabei ist sein Dienstwagen doch einer der umweltschaedlichsten ueberhaupt! ",0
"Schade, daß auch RPO, wie alle anderen Medien auch, sich bei Wolodymyr Selenskyj nur auf den Komiker beschränken. Wolodymyr Selenskyj ist (nicht praktizierender) Rechtsanwalt und sehr erfolgreicher Eigentümer einer TV-Produktionsfirma.",0
"Zellenbrand nicht o.k,, Haft und Verwechslung auch nicht o.k. Warum der Junge Mann aber überhaupt in Kontakt mit der Polizei gekommen ist  aber überhaupt kein Thema mehr! ",0
Um es mal mit den Worten bekannter Politdarsteller zu sagen:  Der Terror gehört zu Europa.,0
"Ein Mißbrauch-Monster weniger. Unter welchen Umständen dieser Widerling zu Tode gekommen ist,ist mir persönlich herzlich egal!!!",1
"Das Beste an dem Notstand ist, daß er so wenig nötig ist, daß sich der Präsident trotzdem in seinen Golfurlaub bequemen kann...  Selten war eine Regierung so eine Slapstick-Veranstaltung.",0
"so_ist_es: ..., dass es viele haupt- und ehrenamtliche Politiker ... Also, ich lasse mich fuer mein Ehrenamt nicht bezahlen! Ob dies Herr Lindh auch von sich sagen kann, kann nur er beantworten. Ob Herr Lindh hauptamtlich, ehrenamtlich oder privat an Bord mitfaehrt, kann auch nur er beantworten! Ich schaetze die Menschen, welche sich ihr ausuebendes Ehrenamt nicht bezahlen lassen!",0
"Die GRÜNEN - die Staatsfeinde im Schafpelz!  Zu erst habe ich gedacht ich befinde auf der Homepage  der GRÜNEN. Nachdem ich den Artikel zu Ende gelesen habe,  war ich mir sicher. ",1
Das sind schockierende Bilder. Notre-Dame ist so weltbekannt wie der Kölner Dom. ,0
Außergewöhnlich emotionale Politiker wie Merkel will ich nicht! Ich habe einen Anspruch auch besonnene rational handelnde Politiker!,0
"Die 2. ""Invasion"" ist am anrollen. Wie wird man sich dieses mal gegenüber den ""Asylsuchenden"" verhalten, gerade dann, wenn diese keine Papiere vorweisen könne. Reicht dieses mal auch wieder NUR das ""Zauberwort"" Asyl!",1
"... und das ist genau falsch!  Denn, die Leute sollen hier nicht eingebürgert werden. Das sind nicht unsere neuen Staatsbürger. Das sind Flüchtlinge. Per Definition sollten sie eigentlich nur bleiben, bis man sie wieder zurückschicken kann. Daher sollten sie her auch nicht auf Kosten des Sozialssystems ausgebildet werden. Das Ziel muss am Ende sein, jeden wieder zurückzuschicken und sie hier so kostengünstig wie möglich zu verwalten.",1
"Wenn der Islam zu Deutschland gehört, gehört auch dem Wolf sein Lebensraum in Deutschland, Hat die Jägerin auch PhotoShop?",1
"RudiJeff hat scheinbar auch überhaupt keine Ahnung was Grundgesetz bedeutet. Lesen & Verstehen gilt auch für Sie. Im Text steht doch eindeutig, dass sie wegen der politischen Anschauung abgelehnt haben. Siehe:  „Angesichts dieses Konfliktes sieht die Schule keine Möglichkeit, das Kind mit der nötigen Unvoreingenommenheit und Unbefangenheit aufzunehmen – beides sind Grundvoraussetzungen, um die Entwicklung des Kindes angemessen zu fördern.“ ",0
Gibt's auch eins für Diarrhö?,0
"Inhaltlich hat er mit den Männerhorden (unabhängig von der Nationalität - ergänzt durch ""mit niedrigen Bildungsstand und niedrigen Karriereaussichten"" - Recht.  Aber wohin? Aufs Dorf????  Tolle Aussichten für ein Dorf oder eine Kleinstadt.... Wieder mal nicht zu Ende gedacht bei den Politikern...",1
Die Briten sollten sich das Verhalten der Italiener genau anschauen und die EU verlassen. In der EU wird künftig das erpresserische Verhalten noch Schule machen und die Schulden auf reichere Länder umlegen bis alle gleich arm oder gleich reich sind. Hatten wir in der DDR.,0
"Äußerst interessanter und erhellender Artikel,herzlichen Dank ,ich bin ganz hin und weg!!!",0
"EIN -in Worten: ""ein""- Wahlzettel mit Kreuzen für die AfD im Parteibüro der Linken aufgetaucht.  Die gefundene randvolle Brieftasche von heute ist der vorausgefüllte Wahlzettel?",0
Wilkommen in Deutschland!  Parallelgesellschaft lässt grüßen...,0
"Ach ja, es ist ja bald wieder Nafri-Day",1
"Diese Frau ""Volksvertreterin"" mag ich, mag ich sehr !!!! -   Nur - einen wichtigen Teil meines Kopfes  muß ich dann  ""auf Durchzug stellen, bzw. ausschalten"" !!!! - ",1
Das Geld ist doch längst im Ausland oder sonstwo gebunkert.Auf Bankkonten wird man es nicht finden weil da nur Bargeld genommen oder gegeben wird.,0
"Wer nimmt seinen teuersten Schmuck nicht mal mit zur Arbeit?   Mich interessiert wirklich nicht, wer da beklaut wurde (natürlich könnte ich den Kader von 96 jetzt nach 29-jährigen durchforsten). Insofern ist es okay, dass der Name nicht genannt wird. Dass über die Uhr aber keinerlei Informationen herausgegeben werden, macht die Meldung eigentlich unnütz. Nicht weil ich neugierig bin, sondern um die Bevölkerung zu sensibilisieren, falls das Ding irgendwo angeboten wird. ",0
"Dann aber auch automatische Waffen für Schüler. Denn sonst können die sich gegen Amok-Lehrer nicht wehren.  Ach gäbe es doch nur einen aufrechten Ami, der ""versehentlich"" den Trump erwischt.",1
"Hoffentlich haben sich die Verantwortlichen auch einmal Gedanken darüber gemacht, wie lange der Rückstau wohl ist, wenn einer LINKS abbiegen will. Das gibt ja bei 2 Spuren schon Stau, weil man sich einfädeln muss. Also noch früher aufstehen als Sonst, da dann gar nichts mehr geht ab Fleher Brücke. Zukünftig wird der Stau noch länger sein. Schade, dass man auch die Polizei nicht für wichtigere Sachen einsetzt. ",0
"Würden auch so Viele auf die Schulpflicht verweisen, wenn die Schüler gegen Flüchtlinge  demonstriert hätteñ?",1
"Und diese netten Familien fahren munter weiter munter mit Ihren Protzkarren über die Düsseldorfer Königsallee und ka....en auf den deutschen Rechtstaat! Bedrohen derweil Polizisten, Staatsanwälte und deren Familien. Und Kassieren weiter Sozialleistungen. So sieht’s aus in NRW! ",1
"> Wo genau die städtische Mülltochter räumt, ist auf einer – wenn auch  > etwas unübersichtlichen – Karte im Internet zu finden.  Würden Sie diese Stelle bitte auch angeben statt sie nur zu erwähnen? Dann bekommt der Satz einen Mehrwert.",0
"Sie werden mir immer sympathischer! Neben Ihrer auffälligen Selbstgerechtigkeit, man kann es auch Hochmut nennen, kommentieren Sie tatsächlich Tippfehler und benötigen hierfür mehr als einen Tag? Mussten Sie den Text so häufig lesen? Oder sprachen anderweitige „Termine“ gegen ein halbwegs zeitnahe Antwort? Inhaltlich ist ja leider recht wenig von Ihnen zu erwarten. Sodele, ich gehˋ jetzt mal ein wenig zur Arbeit. Glückauf",1
"Naja, was eine Waldorfschule ""darf"" oder ""nicht darf"", bestimmt sie immer noch zu einem Großteil selbst. Sie ist nämlich eine reine Privatschule und kann sich ihre Klientel aussuchen.  Normalerweise ist für eine Waldorfschule das Bekenntnis zum anthroposophischen Menschenbild nach Rudolf Steiner für eine Aufnahme ausschlaggebend. Ich kann mir gut vorstellen, dass diese Schule die Grundsätze dieser Lehre bei den Eltern hier nicht gegeben sieht. Von daher wäre die Nicht-Aufnahme nachvollziehbar.",0
"Maas sieht auf allen Bildern unfotogen aus. Es wäre bestimmt dienlich, wenn er seine Anzüge nicht in der Knabenabteilung von C&A kaufen würde. Verdient ein Bundesminister so schlecht, dass er sich keine Massanzüge leisten kann? Vielleicht sollte man mal über zusätzliches Kleidergeld für Politiker nachdenken, die Deutschland international repräsentatieren sollen. ",1
Man kann das auch anders lösen. Nur hier ist wieder Geld und Politik im Gespräch. Jedes Haus kann sich seinen Strom selber erzeugen.,0
Herr Laschet ist den Ränkelspielen der Berliner Politarena NICHT gewachsen! Lasst ihn in Düsseldorf!,0
"Spricht nicht für Vorstand. Höchstens/ mindestens 1 Jahr Verlängerung wäre immer gegangen. Alternative? Hat sich bestimmt keiner im Verein Gedanken gemacht. Aber zur Not: Zidane, mourinho oder bellinghausen.. Kontinuität wäre angebracht gewesen. Verein hat auch zu Funkel nach Niederlagenserie gehalten. Wenn Fortuna keine Probleme hat, müssen dringend welche her.",0
Sie sollten das Originalfoto zeigen denn dort befindet sich links im Hintergrund ein Schlauchboot.Warum nur?Um den Medienspektakel besser zu filmen?In Gefahr befand sich niemand dieser Schwimmer. ,0
"In meinen Augen ist das Nichtrufen der Polizei das absolut falsche Zeichen des Geschäftsinhabers - es ist geradezu eine Einladung an diese Klientel, es demnächst wieder so zu machen.",0
"Mit ihrem glücklosen und irrlichternder Agieren als neue CDU-Vorsitzende auf Merkels Gnaden hatte sich AKK insbesondere im Umfeld der Europa-Wahl - ich erinnere nur an das die Unionspolitik entlarvende Rezo-Video - bereits so weit selbst geschwächt, dass ihr Konkurrenten wie Merz fast täglich näher und bedrohlicher auf die Pelle rückten. Das Ministeramt ist ihre letzte Chance auf das Kanzleramt!",0
"Es ist schon ein Armutszeugnis allererster Güte für Wegberg, dass ausgerechnet eine Inklusionseinrichtung vormachen musste, wie hoch die Messlatte für zeitgemäße Cafégastronomie heutzutage hängt.  Wer den Reigen der eventuell in Frage kommenden Kandidaten für die Nachfolgebewirtschaftung kennt, weiß bereits jetzt, dass das hohe gastronomische Niveau des Samocca in Wegberg wohl niemals mehr erreicht werden wird.",0
Waren die Beamten der Polizei weiblich?,1
"Och, eigentlich reichen doch die Highlights auf Sky News HD. Das zeigt sich jetzt, wo die CL nicht mehr im Free TV gezeigt wird. Macht absolut nichts. Und am Wochenende hat man anderes zu tun als abends Fussball von Millionären für gierige Funktionäre zu sehen.",1
"Die Überschrift (Frage gestellt) ist wie folgt zu beenden: dann  sollte man die Rettungsfahrzeuge etwas besser aufpolstern und dann durch ......! Das letzte Fahrzeug (Polizei) sammelt dann den Schrott mittels einer Strafanzeige auf, und gut ist. Aber da sch.... sich insere politischen Gesetzeshüter mal wieder in die Hose, um so etwas abzusichern. Lieber können/dürfen hier und da einige unschuldige Menschen verrecken.",1
""" . . . .  Entlassung war ein „Tiefschlag  . . . .“ -   "" . . . .  das Kapitel (DFB) sei abgeschlossen  . . . . "" -   "" . . . .  gleichwohl will sie dem Fußball als „Trainerin oder Sportdirektorin“ treu bleiben, womöglich in der Bundesliga  . . . . "" -   Woooo ???? - ",0
"Sowas kann nur Rechtspopulisten einfallen. Ja, die gibt es in Polen auch. Die regieren gerade.",0
"""Messerkriminalität ist leider ein Thema. In Großstädten muss man mittlerweile damit rechnen, dass Menschen Messer bei sich tragen und sie auch herausholen, wenn es eine Auseinandersetzung gibt.""  Und gegen die ""Messermänner"" (aus nicht genannt wollenden Gegenden) helfen (zur finalen Eigen-Rettung!) nur die ""drei Herren"" Walther,  Heckler und Koch!  ",1
"So einfach erklärt man die Welt. Ob dieses helle Professorenköpfchen und Anführer der dumpfen ""danke Merkel""-Fraktion jemals auf die Idee gekommen ist, dass nicht die Entscheidung selbst, sondern die rechtspopulistische und  -radikale Hetze gegen die (sicher auch kritisierbare) humanitäre Entscheidung zur BREXIT-Entscheidung beigetragen haben könnte/wird? Mieser geht es kaum noch.",1
"Wenn die Busgelder drastisch erhöht werden hat die Rheinbahn aber das Nachsehen.Aber dann fahren vileicht mehr Leute Taxi,da können sie auch telefonieren.",0
"Der Vater hätte so gehandelt wie die Tochter?? Zumindest hat er dafür gesorgt, dass Waffensysteme entwickelt (u.a. Raketen) und in Länder geliefert wurden, aus denen heute wahrscheinlich ein Teil der Flüchtlinge stammt.",0
"Im Reglementieren sind wir Deutschen immer besonders gut. Vom Schlusslicht an die Spitze! Wir sollten es so halten, wie bei der ""angemessenen"" Bereifung. Wenn etwas passiert, schlägt es voll auf den Verursacher zurück. Alles andere ist Aktionismus. ",0
"Und ich dachte, es liege an der Post, dass ich montags nie eine Zustellung im Kasten habe. ;-)",0
"Das Interview (ca 25 Minuten) ist hörenswert - es sprüht nur so vor politisch unkorrekten Wahrheiten - also Wahrheiten, die unsere Politiker ganz einfach nicht wahrnehmen wollen - alles nach dem Motto: ""Wir schaffen das"". https://www.youtube.com/watch?v=kvUak6QFocQ",1
"kann es nochmal heftig werden?   Durch die von den R2Gs jahrzehntelang idiologisch verschuldete Politik ist das die Realität für die Bürger jedes Wohnende. Besonders im Ruhrgebiet, Köln und Düsseldorf.  ",0
"Ja klar, lieber Mönch - einfach alles als gegeben akzeptieren und ohne zu hinterfragen oder zu kritisieren mitmachen, weil man ja ohnehin nichts daran ändern kann. Es gab´ mal Zeiten, da hat man auch in anderen Beziehungen so gedacht...",0
"Heute war zu lesen, dass Selbstständige, also Unternehmer, Apotheker, Ärzte, Gastronomen u.a. im Schnitt 50 Stunden arbeiten. Wenn sie fleißig sind und viel erwirtschaften, dafür noch mit maximalen Steuersätzen bestraft werden. Finde den Fehler...",0
"Ausgerechnet Ex - Minister Jäger, der in meinen Augen mit für das Desaster um die Loveparade verantwortlich war, muß sich zu dem Telefonat äußern. Wir Bürger in NRW sind seit langem mit nicht glücklich agierenden Innenministern gestraft.",0
"Der Vorschlag passt zur Spaßgesellschaft.  Ist es denn so schwer, an einem Tag im Jahr aufs Tanzen zu verzichten?",0
"So ein Unsinn! Frau AKK von der CDU sollerst einmal ihre Hausaufgaben erledigen - und die sind in Deutschland zu erledigen.  ""Kramp-Karrenbauer verspricht USA verstärkte militärische Zusammenarbeit"" - nicht in meinem namen!",0
Viele dieser Flüchtlinge aus dem Libanon waren dort schon kriminell organisiert. Das Land hat ihnen nicht nachgetrauert. Leider wurden schon seit Ende der 1970er Jahre die meisten ohne Papiere ins Land gelassen.,1
Was für ein Abgesang für eine inkompetente Volksvertreterin.,1
"Seit Gastarbeiterzeiten möchten sich viele Türken nicht integrieren und halten unsere Gesetze auch nicht für sonderlich  bindend, meistens wird dies aus falscher Toleranz oder Angst vorm Nazigelaber auch nicht weiter geahndet.   Woher sollen denn diese Menschen denn jetzt Wissen das der Virus Ihrem Wirt schadet, ""ihr"" Präsident wird es Ihnen bestimmt nicht erklären.  Wir sollten mehr dafür tun das diese Menschen in Ihrer Heimat bleiben.",1
Schnellgericht wünsche ich mir immer,0
Schließt endlich diesen Tummelplatz der Goldstücke & Bade-Gäste aus aller Welt !,1
"Am besten werden ueberall schilder aufgestellt mit der aufschrift: ""hier geht es nach Deutschland"".  Diese leppischen 68,5 Millionen auf der flucht nehmen wir auch noch mit kusshand. Dann ist Afrika so leer, dass wir es uns dort sehr gemuetlich machen koennen und uns ein richtiges paradies erschaffen koennen.",1
"Wenn nur Leute hierher kämen, die etwas leisten und fleißig sind, dazu noch unsere Sitten und Gebräuche achten... alles in Ordnung. Was jedoch tatsächlich kommt, sind Hundertausende (!), die nur zu einem einzigen Zwecke hier sind: um die Hand aufzuhalten! Und Forderungen zu stellen!!",1
