text,label
"nunja vid anschauen gewalt ausgeht verfolgt mohammed flüchtlingskumpel über minuten asap kumpels inkl bodyguard bedrängen goldstücke mädchen reicht https	",1
"gbit menschen iq gen null tendiert	",1
"knallten jägerbande wild gegend töten diverse menschen haustiere https willfährigen justiz politik jägern durchzogen korrupt risiko jahr sinken einziger trost diverse jäger treiben opfer	",1
"fürs volk macron linie investmentbanker gegner otto normalbürger lichtgestalt politischen führungscanaillen deutschland merkel darstellen lässt kapital mannes verbrennen merkel herr scholz spd	",1
"traurig genossen pardon christlich sozialen mitglieder unterichten werben	",1
"strom kilometer genauso teuer benzin ölsteuerverluste staat draufhauen https	",1
"vollpfosten schwachsinn verbreitet politischen bühne schießen dümmste britische parlamentarier folgen teufel komm raus eu verlassen	",1
"endlich möglichst konservativer sender gegenpart linksversifften großer nähe würde bißchen pluralismus wolfgang kenntemich wäre wahl früher konservative positionen vertrat linken verschwörungstheoretiker größte teil medienlandschaft linksversifft prozent alternative muß drinn	",1
"wurscht insel regiert hauptsache dummdreisten briten verschwinden endlich versprochen eu	",1
"arrogante inselaffen	",1
"lass schwulen call dispatcher n vorschreiben groß darkroom	",1
"arme hund unmenschliches wäre schwarzer hätte hilfssheriff job	",1
"werbeplakat sexistische hintergründe erkennen kindheit jugend schweren psychischen seelischen mentalen traumatas ausgesetzt berücksichtigt aufreizend leichtbekleidet moderne karrieresüchtige frauen über quote berufsleben hervortun übrigen sogenannten moralaposteln überall	",1
"ach na feststellung schaut usa millionen suv v motoren rumfahren würde beschissene umwelthilfe herzinfarkt kriegen winzig kleine deutschland rettet welt armselig sag armseliges michel land	",1
"willkommen absurdistan merkelland ungeklärte identität gültiger aufenthaltstitel unfassbar deutschland	",1
"rp zeit kommentiert bildung gewalt schütze schlechte einflüsse immunisiere hätte doktor goebbels diplomlandwirt himmler studenten raf ingenieure	",1
"lasst ferkel zahlen egal hartzer millionär benehmen sauberkeit städten zugute begreifen können übrigens lachhaft nasen dauernd öffentlicher ordnung schreien flüchtlinge hirngespinstigen gründen versuchen öffentliche ordnung für unnötig erklären wahrscheinlich raucher typische	",1
"entsetzlich grausam lächerlich qual unbeschreibliches malträtieren lederkugel über sportart fußball denken momentan turnier frankreich passiert verdient blick gesichter frauen über wiese ball herlaufen mutter natur frauen wunderbare eigenschaften geschenkt fußballspielen gehört tödlicher sicherheit	",1
"duisburg auffällige clans mitgliedern innenminister jäger ministerpräsidentin kraft jahrelang belogen personen sitzen parlament essen ausführen	",1
"haha dumm telefonanlagen aussenministerium amis firma deutschen namen daten merkel	",1
"hieran lange mensch verarschen früher nannte leute schläfer kannte wahre gesinnung maske zeigen wahres gesicht	",1
"tipp künftigen richter schwa z ab felsen sand	",1
"schurken allerorten touristen schurkenstaaten türkei ägypten reisen ryanair schurkentouristen verbraucher schurkenkonzernen nestlé amazon hehler	",1
"worauf kallstadt deutschland freuen wert vorfahre dummkopfs	",1
"drängelt schwachsinn wochenlang blubb	",1
"saat hassprediger özdemir roth co tweet özdemir sowas geschmacklos spon sooo seriös neutral nebensatz über anschläge afd stelle büro linken grünen wäre angegriffen würde bericht laufenden band	",1
"deutschen messerstecher erdrückenden überzahl ausländische schlitzer migrationshintergrund für ätzender begriff politisch korrekt verwenden greifen gaaaanz selten messer pressemeldungen über messerstecher handelt na	",1
"herrschaften wählerwillen befolgen furchtbare verlogene gaunerbande	",1
"ab hause we don t want this fuckers here germany	",1
"hervorragenden übertreffenden bericht über zustand englischen politik politiker demokratie liefert jonathan pie genuss stellt fest versuch kontrolle über land zurück gewinnen politiker welt demonstriert völlig außer kontrolle für chaos land tatsächlich mediales informatives vergnügen https	",1
"worte lehrerinnen frauen jahren hören bekommen bezeichnungen für inakzeptabel äußerung sex kindern ok gewalt spiel unglaublich widerwärtig	",1
"glaubt schaffung feiertags internationaler frauentag probleme streng gläubigen frauenverachtenden religionen probleme archaischen strukturen communities gelöst können naiv	",1
"rubrik politik dealer vertrauens bedankt	",1
"überhaupt traut beachtlich merkel ausgekernte partei schmiert dermaßen ab deutschlandtrend ard grünen sozis afd kanns politik wähler meint willen art koalition einzugehen egal erzählen verstanden verstehen	",1
"hessen land äbbelwoi grauenhaftes gesöff trinken genuss furchtbare durchschlagende folgen zeigt	",1
"lösung gefunden für lösung doofen deutschen bäumen lösung nämlich flüchtlinge aufzunehmen politik etablierten parteien scheinheilig schadet deutschland massiv zeit für	",1
"afghanen chapeau luft abwarten grünen demnächst mitregieren holen zurück	",1
"affenlauten schwarzen fußballern herrn tönnies rassist dürfte liegen welten empfehlung richtungen druck kessel goldwaage persönlich ächten jahren ton vergreift	",1
"natürlich rechtsextremisten gruppierung täter gehören wahr	",1
"politiker	",1
"donald trump adolf jahres welt zugeschaut feige glück	",1
"retter schlauchboote	",1
"reuss redaktionsnetzwerk deutschland gemeinsamen auftritt offiziellen termin aufgeregt starken starken meinte reuss haakon andy mdb reaktion recherche kribbelig aufgeregt erfahren	",1
"fresse für chaosclub würde fortuna abgehen würde spiel besuchen freak spitze normal angst jobs job verein hoffentlich arena raus echt schlechtes karma rasen braun fans kfc echt leid verein verdient	",1
"sag hartz staatsgesocks ungestraft deutschland rocken gelbwesten endlich unrechtstaat	",1
"egal wertvolles grünland wegbetonieren reichen jahr hunderttausende land holen zeitgleich weltbevölkerung jährlich mio wächst denkt darüber land resourcen endlich	",1
"resozialisierung knast falsch verstanden erpressung deuten	",1
"rommerskirchen stört	",1
"bahn für nieten deutsche rechtssystem ungeeignet unfähigen nieten nadelstreifen handwerk	",1
"problem hunde ignoranz blödheit hundehalter bequemer knöllchen fürs falschparken verteilen anzunehmen	",1
"	",1
"natürlich produktion großes problem großteil ma anweisungen versteht muß türkisch gesprochen deutsch können deutschen zuhause	",1
"typ echt geholfen fitness fortzusetzten https	",1
"ausgesprochene drohung tagebaubetrieb lahm versuch nötigung dden gesetzestext extra rausgesucht mögen leser redaktion bild https	",1
"frage erlaubt sexistisch legt fest normale leben verhärmte prüde bio tanten hübschen sexistisch knappe kleidung unterwäsche gezeigt muslimisch kopf fuß schwarze kleidung gehüllt probleme steigern	",1
"quote fr merkel reicht erinnert fr merkel top spion kanzleramt willy brand guliom agent osten	",1
"hätte msn eltern libanon abgeschoben hätte jahre gedauert	",1
"oh anahles s denke großmaul versprochen hau fresse	",1
"funktionierender rechtsstaat deutschland skurrilität überbieten bloß los bananenrepublik worten irren anstalt regiert	",1
"herr röttgen erwarten erwarten wäre aussage aktuellen regierungswechsel brasilien	",1
"na fühlt hause uniform kackton passend	",1
"sport verbindet wichtiger baustein integration https internetpräsent tus asterlagen genauso interessant https	",1
"nanu fühlte nigel verarsch äh farage angesprochen schuh passt	",1
"aufrichtiger beifall dafür deutschland person maas strang unberechenbaren widerling	",1
"mehren verdächtig müllprobleme schützling rätselt zensuren verblödetes kind freundes kennt prüfung bestanden natürlich arme bote schuldige tummelt demnächst idiot irgendwelchen positionen rum bote blöde gewissenhaft stinkt himmel	",1
"null toleranz abschieben	",1
"dorf festhängen düsseldorf a	",1
"kunden beachten ausbeutet bevormundet	",1
"liebe redaktion foto titeln kalli stier manfred möchte hierzu ergänzend anmerken stier ochsen handelt gehört tochter intensive vorbereitungsarbeit möglich manfred überhaupt mitziehen säuberlich bild geschnitten	",1
"bewahrheitet widerlich hoffentlich subjekt möglichst lange knast	",1
"drückeberger schande für vereinigten staaten fernsehbildern mensch militärisch grüßt mittagessen feine herr trump ehre entbieten kennedy ermordeten vater entboten	",1
"ausgehen unitymedia router unters volk möchte dafür miete kassieren hausgemachte	",1
"vorbeikommen düsseldorf uhr rahmen tag kinderhockeys dsd altenbergstraße düsseldorf kinder sportlich anziehen aktivprogramm	",1
"über sowas ellenlang lese schaue schwachsinn dafür bezahlt geld runfunkgebühren volksverduzmmung	",1
"klimafreundliche arbeit plattwalzen schottern teeren hekta parkplatz für faulen hässlichen kalten neubauten bebauen gastro fress tot lvr ekelhafte brücke plumps unterhalten anzufangen weiss massen jaa scheisse	",1
"na entmilitarisirung bundeswehr lächerlich gemachter	",1
"antwort asoziale wohnen sch reinlassen alimentieren klingt doof	",1
"anhängsel altkanzlers schweine können fliegen erde	",1
"heuchlei stattgefunden bite grüne regenbogenpresse https	",1
"glauben islamisten koran falsch auslegen irrt lest koran empfehle blick kairoer erklärung menschenrechte jahre bemerkenswertes dokument festgehalten menschenrechte vorbehalt scharia gelten islam bedrohung freien welt meinung rpo netiquette opfer fallen	",1
"geld spielt rolle radikalislamische muslimbruderschaft breitet sachsen exakt mdr https	",1
"michel verboten ali deutschland	",1
"auffallen preis devise polnischen eisverkäufers aufregung neuss mensch aufgeregt fortuna neusser eierdieb für spiel mainz werbung schuss ging los eierdieb neuss punkte gingen mainz	",1
"sicht zdf linken propaganda organisation verkommen verlassen zdf redliche berichterstattung	",1
"aktivismus sinn verstand klimaexperten fundierter ausbildung empfehle interview jörg kachelmann steingarts morning briefing	",1
"für genaue beobachtung innenministers grunde für beobachtung gesamten laschen kraft jahen kraftlos laschet lasch gestartet laschheit vervielfacht norbert sinofzik rheinstadt	",1
"landolf ladig mitbietet https	",1
"überlegen pensionierter lehrer kopttuch überziehen für schuldienst aushifslehrer bewerben justiz würde ablehnung arbeitgeber zweimal dafür sorgen entschädigungszahlungen fließen wegend kopftuches geschlechtlichen diskriminierung männlichen person kopftuch	",1
"ewig kölschen spinner forum entfernen	",1
"klimaschutz teuer grüne verzichten geschäftsstellensanierung kampf erderwärmung haustür teuer	",1
"deutschland scheixx deutschland müssen deutschland einengen auszehren goldstücke bereichert stromtrassen speicher mitglieder partei land sozen linken bürgerliche mitte	",1
"elfmeterregel großer sch weist hau pille schmackes strafraum arm treffen regel sesselp	",1
"natürlich konsequenzen frauen	",1
"geistigen wegbereitern is vorzeitig entlassen kopf	",1
"wäre schön afd für machenschaften für wahlkampf politik hält wahltermin quittung erhielte beispiel https anständiger mensch partei	",1
"u n g l a u b l i c h mio halben jahr dame abgesegnet verantworten nunmehr große aufgaben brüssel für bürger europas mannomann ministerin amsteid geschworen schaden vermeiden wohlstand mehren aktiv tätig für eu matthes ärztin würde mandeln begutachten	",1
"oh peinliche veranstaltung afd wesentlichen clowns krawall politisches ziel ausgemacht dumm aussagen stztammtisch hören wundert über afd anwesenheit geführt etablierten parteien schlaf selbstgefälligkeit erweckt	",1
"heul leise unerträglich traumtänzer weinen heile welt vorstellungen läuft harbeck willste ständig arm trösten steinerweichend traurig kamera guckt willkommen realen	",1
"ministerien leute sitzen blassesten schimmer kabinettsumbildungen vonstatten wirkliche experten dahinzusetzen minister richtige parteibuch tasche genügend a parteichefs gekrochen	",1
"och reichen highlights sky news hd zeigt cl free tv gezeigt absolut wochenende abends fussball millionären für gierige funktionäre	",1
"lieblingsgedicht über winter raureif ohren arsch zugefroren blöde winter	",1
"zitat rechten gedanken entschuldigt dafür rechten gedanken rechte rechtsextreme gedanken gesellschaft würde begrüßen menschen rechte gedanken hätten	",1
"super vorschlag deutschland türkei angeschlossen deutschlandistan wäre rest logische konsequenz	",1
"idioten lernen rechtfertigungen	",1
"thomas reisener erwarte zukunft nähere beschreibung ausländischen tätern hände voll	",1
"https	",1
"unterschied herrn nguyen geholfen	",1
"aha rüstungsgut deutschen waffenexporten persönlich stark vermute für regierung schämen teufel	",1
"diebe blond	",1
"migrationspackt läuft	",1
"lehrer geld merkel für geisel aussagen über gäste düsseldorf billigen wohnraum stadt geisel	",1
"insight mittwoch dezember uhr mensch stimmt deutscher nazi islam verruf islam heist frieden vergessen für hinweis hält täter deutschland kreise kameraden verweilen	",1
